Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Clearsky DHI,Clearsky DNI,DHI,GHI,DNI,Solar Zenith Angle,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2022,1,13,1,30,16.8,0,0,0,0,0,0,124.49000000000001,1.9000000000000001,0.0000,0.0000
2022,1,13,2,30,16.2,0,0,0,0,0,0,137.67000000000002,1.6,0.0000,0.0000
2022,1,13,3,30,15.8,0,0,0,0,0,0,150.88,1.4000000000000001,0.0000,0.0000
2022,1,13,4,30,15.4,0,0,0,0,0,0,163.79,1.2000000000000002,0.0000,0.0000
2022,1,13,5,30,15.100000000000001,0,0,0,0,0,0,173.31,1.1,0.0000,0.0000
2022,1,13,6,30,14.600000000000001,0,0,0,0,0,0,165.98,1,0.0000,0.0000
2022,1,13,7,30,14.200000000000001,0,0,0,0,0,0,153.24,1,0.0000,0.0000
2022,1,13,8,30,14,0,0,0,0,0,0,140.04,1.1,0.0000,0.0000
2022,1,13,9,30,13.5,0,0,0,0,0,0,126.84,1.1,0.0000,0.0000
2022,1,13,10,30,12.9,0,0,0,0,0,0,113.8,1,0.0000,0.0000
2022,1,13,11,30,12.600000000000001,0,0,0,0,0,0,101.05,0.8,0.0000,0.0000
2022,1,13,12,30,13.9,18,14,128,14,18,128,88.43,1,0.0000,0.0000
2022,1,13,13,30,16.7,187,53,601,53,187,601,77.13,1.3,8.9936,6.8846
2022,1,13,14,30,19.900000000000002,379,71,779,71,379,779,66.7,2.1,19.9531,15.5075
2022,1,13,15,30,22.1,538,82,860,82,538,860,57.99,3.1,29.9960,23.4524
2022,1,13,16,30,22.900000000000002,642,86,901,181,485,492,51.910000000000004,3.6,27.8140,21.7988
2022,1,13,17,30,23.200000000000003,685,89,916,218,561,528,49.45,4,32.4739,25.4695
2022,1,13,18,30,22.900000000000002,657,89,906,100,628,842,51.14,4.4,36.1242,28.3186
2022,1,13,19,30,22.1,566,82,879,82,566,879,56.61,4.7,31.7827,24.8652
2022,1,13,20,30,20.700000000000003,418,70,821,70,418,821,64.89,4.7,22.3136,17.3699
2022,1,13,21,30,18.7,231,52,692,52,231,692,75.05,4.1000000000000005,11.2910,8.6764
2022,1,13,22,30,16.400000000000002,44,24,304,24,44,304,86.3,3.3000000000000003,0.0000,0.0000
2022,1,13,23,30,14.600000000000001,0,0,0,0,0,0,98.68,2.8000000000000003,0.0000,0.0000
2022,1,14,0,30,13.3,0,0,0,0,0,0,111.36,2.5,0.0000,0.0000
2022,1,14,1,30,12.4,0,0,0,0,0,0,124.35000000000001,2.3000000000000003,0.0000,0.0000
2022,1,14,2,30,11.8,0,0,0,0,0,0,137.53,2.3000000000000003,0.0000,0.0000
2022,1,14,3,30,11.5,0,0,0,0,0,0,150.74,2.3000000000000003,0.0000,0.0000
2022,1,14,4,30,11.4,0,0,0,0,0,0,163.63,2.4000000000000004,0.0000,0.0000
2022,1,14,5,30,11.5,0,0,0,0,0,0,173.12,2.5,0.0000,0.0000
2022,1,14,6,30,11.600000000000001,0,0,0,0,0,0,165.97,2.5,0.0000,0.0000
2022,1,14,7,30,11.700000000000001,0,0,0,0,0,0,153.26,2.6,0.0000,0.0000
2022,1,14,8,30,11.8,0,0,0,0,0,0,140.06,2.7,0.0000,0.0000
2022,1,14,9,30,11.4,0,0,0,0,0,0,126.86,2.6,0.0000,0.0000
2022,1,14,10,30,10.600000000000001,0,0,0,0,0,0,113.81,2.2,0.0000,0.0000
2022,1,14,11,30,10.200000000000001,0,0,0,0,0,0,101.05,2.1,0.0000,0.0000
2022,1,14,12,30,11.600000000000001,20,16,159,16,20,159,88.41,2.5,0.0000,0.0000
2022,1,14,13,30,14.4,199,50,668,50,199,668,77.09,3.5,9.5732,7.3288
2022,1,14,14,30,16.8,400,63,849,63,400,849,66.63,3.9000000000000004,21.0704,16.3769
2022,1,14,15,30,18.5,564,71,928,71,564,928,57.89,3.8000000000000003,31.4623,24.6001
2022,1,14,16,30,19.8,673,75,966,75,673,966,51.77,3.8000000000000003,38.6171,30.2669
2022,1,14,17,30,20.6,715,76,980,76,715,980,49.28,3.9000000000000004,41.4134,32.4823
2022,1,14,18,30,21,688,74,975,74,688,975,50.95,3.8000000000000003,39.6046,31.0487
2022,1,14,19,30,20.8,592,69,946,69,592,946,56.410000000000004,3.7,33.2757,26.0355
2022,1,14,20,30,19.900000000000002,438,63,877,63,438,877,64.71000000000001,3.3000000000000003,23.4121,18.2277
2022,1,14,21,30,17.400000000000002,243,52,731,52,243,731,74.87,2.2,11.8963,9.1444
2022,1,14,22,30,14.3,49,25,358,25,49,358,86.14,1.3,0.0000,0.0000
2022,1,14,23,30,12.700000000000001,0,0,0,0,0,0,98.52,1.3,0.0000,0.0000
2022,1,15,0,30,11.9,0,0,0,0,0,0,111.21000000000001,1.2000000000000002,0.0000,0.0000
2022,1,15,1,30,11.3,0,0,0,0,0,0,124.21000000000001,1.1,0.0000,0.0000
2022,1,15,2,30,10.9,0,0,0,0,0,0,137.39000000000001,1.1,0.0000,0.0000
2022,1,15,3,30,10.700000000000001,0,0,0,0,0,0,150.6,1,0.0000,0.0000
2022,1,15,4,30,10.5,0,0,0,0,0,0,163.47,0.9,0.0000,0.0000
2022,1,15,5,30,10.100000000000001,0,0,0,0,0,0,172.93,0.8,0.0000,0.0000
2022,1,15,6,30,9.4,0,0,0,0,0,0,165.94,0.9,0.0000,0.0000
2022,1,15,7,30,8.6,0,0,0,0,0,0,153.27,0.9,0.0000,0.0000
2022,1,15,8,30,8.1,0,0,0,0,0,0,140.08,0.9,0.0000,0.0000
2022,1,15,9,30,7.800000000000001,0,0,0,0,0,0,126.88000000000001,0.9,0.0000,0.0000
2022,1,15,10,30,7.6000000000000005,0,0,0,0,0,0,113.82000000000001,0.8,0.0000,0.0000
2022,1,15,11,30,7.800000000000001,0,0,0,0,0,0,101.04,0.8,0.0000,0.0000
2022,1,15,12,30,9.3,20,16,158,16,20,158,88.39,1.1,0.0000,0.0000
2022,1,15,13,30,12.3,195,50,646,50,195,646,77.04,1.3,9.3839,7.1845
2022,1,15,14,30,16.5,388,69,802,69,388,802,66.56,1.4000000000000001,20.4496,15.8955
2022,1,15,15,30,20.200000000000003,547,84,868,84,547,868,57.78,1.7000000000000002,30.5318,23.8737
2022,1,15,16,30,22,652,92,902,92,652,902,51.63,2.1,37.4329,29.3401
2022,1,15,17,30,23.1,694,93,918,93,694,918,49.1,2.2,40.2227,31.5499
2022,1,15,18,30,23.700000000000003,666,90,911,90,666,911,50.75,2.2,38.3674,30.0806
2022,1,15,19,30,23.8,573,85,877,85,573,877,56.21,2.1,32.2395,25.2269
2022,1,15,20,30,23.3,421,75,803,75,421,803,64.51,1.9000000000000001,22.5362,17.5485
2022,1,15,21,30,21.200000000000003,232,61,649,61,232,649,74.7,1.4000000000000001,11.3748,8.7462
2022,1,15,22,30,18.400000000000002,47,28,268,28,46,256,85.98,1.1,0.0000,0.0000
2022,1,15,23,30,16.8,0,0,0,0,0,0,98.37,1.2000000000000002,0.0000,0.0000
2022,1,16,0,30,16.1,0,0,0,0,0,0,111.06,1.4000000000000001,0.0000,0.0000
2022,1,16,1,30,15.700000000000001,0,0,0,0,0,0,124.07000000000001,1.8,0.0000,0.0000
2022,1,16,2,30,15.4,0,0,0,0,0,0,137.26,2.3000000000000003,0.0000,0.0000
2022,1,16,3,30,15.3,0,0,0,0,0,0,150.46,2.9000000000000004,0.0000,0.0000
2022,1,16,4,30,15.600000000000001,0,0,0,0,0,0,163.31,3.7,0.0000,0.0000
2022,1,16,5,30,15.8,0,0,0,0,0,0,172.73,4.1000000000000005,0.0000,0.0000
2022,1,16,6,30,15.9,0,0,0,0,0,0,165.91,4.7,0.0000,0.0000
2022,1,16,7,30,16,0,0,0,0,0,0,153.28,5.300000000000001,0.0000,0.0000
2022,1,16,8,30,16,0,0,0,0,0,0,140.1,5.6000000000000005,0.0000,0.0000
2022,1,16,9,30,16.2,0,0,0,0,0,0,126.89,5.800000000000001,0.0000,0.0000
2022,1,16,10,30,16.900000000000002,0,0,0,0,0,0,113.82000000000001,6.2,0.0000,0.0000
2022,1,16,11,30,17.900000000000002,0,0,0,0,0,0,101.03,6.6000000000000005,0.0000,0.0000
2022,1,16,12,30,18.8,14,13,20,5,5,0,88.37,6,0.0000,0.0000
2022,1,16,13,30,19.400000000000002,157,92,289,58,60,9,76.99,4.9,2.8883,2.2116
2022,1,16,14,30,19,332,141,479,41,41,0,66.48,4.9,2.1623,1.6809
2022,1,16,15,30,17.900000000000002,487,162,607,104,105,1,57.67,5.6000000000000005,5.8642,4.5856
2022,1,16,16,30,17.5,599,159,706,134,139,8,51.47,5.7,7.9854,6.2593
2022,1,16,17,30,18.1,656,136,791,150,150,0,48.910000000000004,5.800000000000001,8.6995,6.8240
2022,1,16,18,30,18.900000000000002,645,119,828,271,412,222,50.550000000000004,6.300000000000001,23.7528,18.6236
2022,1,16,19,30,18.900000000000002,562,111,807,225,415,340,56.01,6.7,23.3725,18.2902
2022,1,16,20,30,18,416,104,721,184,192,18,64.32000000000001,6.6000000000000005,10.2919,8.0153
2022,1,16,21,30,16.6,226,85,528,94,198,390,74.52,5.800000000000001,9.7234,7.4788
2022,1,16,22,30,15.600000000000001,44,35,130,34,42,115,85.82000000000001,4.9,0.0000,0.0000
2022,1,16,23,30,15.4,0,0,0,0,0,0,98.21000000000001,4.800000000000001,0.0000,0.0000
2022,1,17,0,30,15.700000000000001,0,0,0,0,0,0,110.91,5.300000000000001,0.0000,0.0000
2022,1,17,1,30,15.8,0,0,0,0,0,0,123.93,5.6000000000000005,0.0000,0.0000
2022,1,17,2,30,15.4,0,0,0,0,0,0,137.12,5.5,0.0000,0.0000
2022,1,17,3,30,14.8,0,0,0,0,0,0,150.32,5.300000000000001,0.0000,0.0000
2022,1,17,4,30,14.4,0,0,0,0,0,0,163.15,5,0.0000,0.0000
2022,1,17,5,30,13.9,0,0,0,0,0,0,172.52,4.4,0.0000,0.0000
2022,1,17,6,30,12.600000000000001,0,0,0,0,0,0,165.87,3.1,0.0000,0.0000
2022,1,17,7,30,11.3,0,0,0,0,0,0,153.28,2.2,0.0000,0.0000
2022,1,17,8,30,10.600000000000001,0,0,0,0,0,0,140.11,2.1,0.0000,0.0000
2022,1,17,9,30,10.5,0,0,0,0,0,0,126.89,2.2,0.0000,0.0000
2022,1,17,10,30,10.9,0,0,0,0,0,0,113.82000000000001,2.5,0.0000,0.0000
2022,1,17,11,30,11.700000000000001,0,0,0,0,0,0,101.02,3,0.0000,0.0000
2022,1,17,12,30,12.9,18,16,67,10,10,0,88.33,3.6,0.0000,0.0000
2022,1,17,13,30,14.3,185,74,490,89,103,62,76.93,4.6000000000000005,4.9603,3.7985
2022,1,17,14,30,15.4,380,99,703,152,329,443,66.4,5.7,17.3619,13.4974
2022,1,17,15,30,16.3,549,103,831,230,256,49,57.550000000000004,6.2,14.3063,11.1878
2022,1,17,16,30,17,667,97,912,97,667,912,51.31,6.2,38.3423,30.0558
2022,1,17,17,30,17.3,719,90,954,90,719,954,48.72,6,41.7270,32.7332
2022,1,17,18,30,17.3,698,83,964,83,698,964,50.33,5.7,40.2745,31.5797
2022,1,17,19,30,16.900000000000002,605,76,941,76,605,941,55.800000000000004,5.300000000000001,34.1077,26.6934
2022,1,17,20,30,16.2,451,68,877,68,451,877,64.12,4.800000000000001,24.2098,18.8574
2022,1,17,21,30,14.700000000000001,254,57,730,57,254,730,74.33,3.7,12.4949,9.6137
2022,1,17,22,30,12.600000000000001,55,30,334,30,55,334,85.65,2.3000000000000003,0.0000,0.0000
2022,1,17,23,30,11.100000000000001,0,0,0,0,0,0,98.05,1.6,0.0000,0.0000
2022,1,18,0,30,10.5,0,0,0,0,0,0,110.76,1.4000000000000001,0.0000,0.0000
2022,1,18,1,30,10,0,0,0,0,0,0,123.79,1.4000000000000001,0.0000,0.0000
2022,1,18,2,30,9.600000000000001,0,0,0,0,0,0,136.98,1.4000000000000001,0.0000,0.0000
2022,1,18,3,30,9.1,0,0,0,0,0,0,150.18,1.5,0.0000,0.0000
2022,1,18,4,30,8.6,0,0,0,0,0,0,162.99,1.5,0.0000,0.0000
2022,1,18,5,30,8.1,0,0,0,0,0,0,172.31,1.7000000000000002,0.0000,0.0000
2022,1,18,6,30,7.5,0,0,0,0,0,0,165.82,2,0.0000,0.0000
2022,1,18,7,30,6.9,0,0,0,0,0,0,153.28,2.4000000000000004,0.0000,0.0000
2022,1,18,8,30,6.1000000000000005,0,0,0,0,0,0,140.11,2.7,0.0000,0.0000
2022,1,18,9,30,5,0,0,0,0,0,0,126.89,2.7,0.0000,0.0000
2022,1,18,10,30,4,0,0,0,0,0,0,113.81,2.5,0.0000,0.0000
2022,1,18,11,30,3.4000000000000004,0,0,0,0,0,0,101,2.4000000000000004,0.0000,0.0000
2022,1,18,12,30,4.3,23,17,207,17,23,207,88.29,2.9000000000000004,0.0000,0.0000
2022,1,18,13,30,6.5,214,47,734,47,214,734,76.87,3.2,10.3101,7.8961
2022,1,18,14,30,9,420,61,893,61,420,893,66.3,3,22.1815,17.2459
2022,1,18,15,30,11.5,590,71,964,71,590,964,57.42,2.7,32.9940,25.8034
2022,1,18,16,30,13.9,697,73,994,73,697,994,51.14,2.5,40.0933,31.4300
2022,1,18,17,30,15.700000000000001,741,75,1005,75,741,1005,48.52,2.3000000000000003,43.0334,33.7598
2022,1,18,18,30,16.900000000000002,714,77,994,77,714,994,50.120000000000005,2.2,41.2298,32.3308
2022,1,18,19,30,17.400000000000002,615,73,958,73,615,958,55.58,2,34.7080,27.1656
2022,1,18,20,30,17,458,65,894,65,458,894,63.92,1.8,24.6204,19.1802
2022,1,18,21,30,14.8,260,53,759,53,260,759,74.15,1.3,12.8109,9.8599
2022,1,18,22,30,12.100000000000001,59,27,402,27,59,402,85.48,1,0.0000,0.0000
2022,1,18,23,30,10.5,0,0,0,0,0,0,97.89,1.1,0.0000,0.0000
2022,1,19,0,30,9.4,0,0,0,0,0,0,110.62,1.2000000000000002,0.0000,0.0000
2022,1,19,1,30,8.5,0,0,0,0,0,0,123.65,1.2000000000000002,0.0000,0.0000
2022,1,19,2,30,7.7,0,0,0,0,0,0,136.84,1.2000000000000002,0.0000,0.0000
2022,1,19,3,30,7,0,0,0,0,0,0,150.04,1.2000000000000002,0.0000,0.0000
2022,1,19,4,30,6.4,0,0,0,0,0,0,162.82,1.2000000000000002,0.0000,0.0000
2022,1,19,5,30,6,0,0,0,0,0,0,172.09,1.2000000000000002,0.0000,0.0000
2022,1,19,6,30,5.7,0,0,0,0,0,0,165.76,1.2000000000000002,0.0000,0.0000
2022,1,19,7,30,5.5,0,0,0,0,0,0,153.27,1.2000000000000002,0.0000,0.0000
2022,1,19,8,30,5.300000000000001,0,0,0,0,0,0,140.11,1.1,0.0000,0.0000
2022,1,19,9,30,5.1000000000000005,0,0,0,0,0,0,126.89,1.2000000000000002,0.0000,0.0000
2022,1,19,10,30,5,0,0,0,0,0,0,113.8,1.2000000000000002,0.0000,0.0000
2022,1,19,11,30,5.5,0,0,0,0,0,0,100.97,1.3,0.0000,0.0000
2022,1,19,12,30,8.200000000000001,22,17,172,17,22,172,88.25,2,0.0000,0.0000
2022,1,19,13,30,12.100000000000001,203,50,672,50,203,672,76.8,2.5,9.7849,7.4949
2022,1,19,14,30,16.6,403,65,839,65,403,839,66.21000000000001,2.5,21.2987,16.5608
2022,1,19,15,30,20.3,567,74,912,74,567,912,57.28,2.6,31.7307,24.8171
2022,1,19,16,30,22,674,80,943,88,669,923,50.97,2.5,38.5079,30.1888
2022,1,19,17,30,23,713,83,947,83,713,947,48.31,2.4000000000000004,41.4370,32.5092
2022,1,19,18,30,23.6,684,85,930,85,684,930,49.9,2.3000000000000003,39.5294,30.9993
2022,1,19,19,30,23.6,589,82,892,82,589,892,55.370000000000005,2.2,33.2737,26.0453
2022,1,19,20,30,23,437,75,818,75,437,818,63.72,2.1,23.5245,18.3292
2022,1,19,21,30,20.8,245,60,671,60,245,671,73.96000000000001,1.4000000000000001,12.0928,9.3102
2022,1,19,22,30,18.400000000000002,55,30,309,30,55,309,85.32000000000001,1,0.0000,0.0000
2022,1,19,23,30,17.3,0,0,0,0,0,0,97.73,1,0.0000,0.0000
2022,1,20,0,30,16.6,0,0,0,0,0,0,110.47,1,0.0000,0.0000
2022,1,20,1,30,15.5,0,0,0,0,0,0,123.51,1.1,0.0000,0.0000
2022,1,20,2,30,14.4,0,0,0,0,0,0,136.70000000000002,1.2000000000000002,0.0000,0.0000
2022,1,20,3,30,13.5,0,0,0,0,0,0,149.9,1.2000000000000002,0.0000,0.0000
2022,1,20,4,30,12.8,0,0,0,0,0,0,162.65,1.1,0.0000,0.0000
2022,1,20,5,30,12.200000000000001,0,0,0,0,0,0,171.87,1,0.0000,0.0000
2022,1,20,6,30,11.700000000000001,0,0,0,0,0,0,165.69,1,0.0000,0.0000
2022,1,20,7,30,11.4,0,0,0,0,0,0,153.25,0.9,0.0000,0.0000
2022,1,20,8,30,11.100000000000001,0,0,0,0,0,0,140.1,0.9,0.0000,0.0000
2022,1,20,9,30,10.8,0,0,0,0,0,0,126.88000000000001,0.9,0.0000,0.0000
2022,1,20,10,30,10.600000000000001,0,0,0,0,0,0,113.78,1,0.0000,0.0000
2022,1,20,11,30,10.8,0,0,0,0,0,0,100.94,0.9,0.0000,0.0000
2022,1,20,12,30,12.600000000000001,21,16,158,16,21,158,88.21000000000001,1.1,0.0000,0.0000
2022,1,20,13,30,15.9,200,51,647,51,200,647,76.73,1.3,9.6451,7.3887
2022,1,20,14,30,20,398,68,814,68,398,814,66.1,2.1,21.0524,16.3710
2022,1,20,15,30,23.3,562,80,889,80,562,889,57.14,3,31.4736,24.6175
2022,1,20,16,30,24.700000000000003,672,83,931,83,672,931,50.79,3.3000000000000003,38.7072,30.3467
2022,1,20,17,30,25.6,716,85,945,85,716,945,48.1,3.5,41.6409,32.6710
2022,1,20,18,30,26,689,84,935,84,689,935,49.67,3.6,39.8517,31.2541
2022,1,20,19,30,25.900000000000002,596,81,902,213,471,452,55.15,3.5,26.6351,20.8507
2022,1,20,20,30,25,444,72,835,83,436,791,63.51,3.2,23.5049,18.3168
2022,1,20,21,30,22.5,252,56,700,109,179,250,73.77,2.1,8.8506,6.8162
2022,1,20,22,30,19.3,59,29,358,32,55,277,85.15,1.3,0.0000,0.0000
2022,1,20,23,30,17.7,0,0,0,0,0,0,97.57000000000001,1.2000000000000002,0.0000,0.0000
2022,1,21,0,30,17,0,0,0,0,0,0,110.32000000000001,1.1,0.0000,0.0000
2022,1,21,1,30,16.7,0,0,0,0,0,0,123.36,0.9,0.0000,0.0000
2022,1,21,2,30,16.8,0,0,0,0,0,0,136.57,0.8,0.0000,0.0000
2022,1,21,3,30,16.5,0,0,0,0,0,0,149.75,0.7000000000000001,0.0000,0.0000
2022,1,21,4,30,16,0,0,0,0,0,0,162.48,0.6000000000000001,0.0000,0.0000
2022,1,21,5,30,15.700000000000001,0,0,0,0,0,0,171.64000000000001,0.5,0.0000,0.0000
2022,1,21,6,30,15.5,0,0,0,0,0,0,165.61,0.5,0.0000,0.0000
2022,1,21,7,30,15.100000000000001,0,0,0,0,0,0,153.23,0.6000000000000001,0.0000,0.0000
2022,1,21,8,30,14.600000000000001,0,0,0,0,0,0,140.09,0.6000000000000001,0.0000,0.0000
2022,1,21,9,30,14.4,0,0,0,0,0,0,126.86,0.6000000000000001,0.0000,0.0000
2022,1,21,10,30,14.4,0,0,0,0,0,0,113.75,0.6000000000000001,0.0000,0.0000
2022,1,21,11,30,14.4,0,0,0,0,0,0,100.9,0.6000000000000001,0.0000,0.0000
2022,1,21,12,30,15.3,20,16,133,13,13,1,88.16,0.9,0.0000,0.0000
2022,1,21,13,30,17.2,192,55,595,113,144,134,76.65,1.2000000000000002,6.9484,5.3237
2022,1,21,14,30,20.3,384,77,755,175,296,298,65.99,1.5,15.6704,12.1870
2022,1,21,15,30,23.3,542,94,822,216,420,374,57,1.7000000000000002,23.5380,18.4117
2022,1,21,16,30,24.700000000000003,650,101,865,270,470,315,50.6,1.5,27.0915,21.2411
2022,1,21,17,30,25.200000000000003,694,104,880,324,478,230,47.88,1.2000000000000002,27.8199,21.8284
2022,1,21,18,30,25.400000000000002,668,103,869,308,442,206,49.44,1,25.5864,20.0677
2022,1,21,19,30,25.1,575,99,829,191,424,405,54.92,1.1,24.0029,18.7918
2022,1,21,20,30,24.200000000000003,425,90,746,180,196,36,63.300000000000004,1.2000000000000002,10.5817,8.2473
2022,1,21,21,30,22.200000000000003,238,73,585,130,169,139,73.58,1.2000000000000002,8.3708,6.4487
2022,1,21,22,30,20.400000000000002,54,34,231,36,36,4,84.98,1.7000000000000002,0.0000,0.0000
2022,1,21,23,30,19.400000000000002,0,0,0,0,0,0,97.41,2.5,0.0000,0.0000
2022,1,22,0,30,18.400000000000002,0,0,0,0,0,0,110.17,3.1,0.0000,0.0000
2022,1,22,1,30,17.3,0,0,0,0,0,0,123.22,3.2,0.0000,0.0000
2022,1,22,2,30,16.400000000000002,0,0,0,0,0,0,136.43,3.2,0.0000,0.0000
2022,1,22,3,30,15.600000000000001,0,0,0,0,0,0,149.61,3.2,0.0000,0.0000
2022,1,22,4,30,14.700000000000001,0,0,0,0,0,0,162.31,3.1,0.0000,0.0000
2022,1,22,5,30,13.9,0,0,0,0,0,0,171.41,3.1,0.0000,0.0000
2022,1,22,6,30,13.200000000000001,0,0,0,0,0,0,165.53,3.2,0.0000,0.0000
2022,1,22,7,30,12.700000000000001,0,0,0,0,0,0,153.20000000000002,3.3000000000000003,0.0000,0.0000
2022,1,22,8,30,12.200000000000001,0,0,0,0,0,0,140.07,3.4000000000000004,0.0000,0.0000
2022,1,22,9,30,11.700000000000001,0,0,0,0,0,0,126.84,3.4000000000000004,0.0000,0.0000
2022,1,22,10,30,11.4,0,0,0,0,0,0,113.72,3.4000000000000004,0.0000,0.0000
2022,1,22,11,30,11,0,0,0,0,0,0,100.86,3.5,0.0000,0.0000
2022,1,22,12,30,11,15,14,34,4,4,0,88.10000000000001,3.6,0.0000,0.0000
2022,1,22,13,30,11.700000000000001,169,90,338,35,35,1,76.57000000000001,3.7,1.6898,1.2949
2022,1,22,14,30,13.200000000000001,352,133,536,81,81,1,65.87,3.8000000000000003,4.2922,3.3384
2022,1,22,15,30,14.8,508,156,643,58,58,0,56.84,3.7,3.2531,2.5448
2022,1,22,16,30,15.8,613,169,697,105,106,1,50.410000000000004,3.6,6.1144,4.7942
2022,1,22,17,30,15.9,654,179,705,111,112,1,47.65,3.7,6.5234,5.1188
2022,1,22,18,30,15.200000000000001,626,187,672,43,43,0,49.2,4,2.4913,1.9541
2022,1,22,19,30,14.200000000000001,536,181,615,74,75,2,54.69,4.1000000000000005,4.2503,3.3278
2022,1,22,20,30,13.100000000000001,395,156,529,85,86,2,63.09,4.2,4.6497,3.6245
2022,1,22,21,30,12,219,110,380,42,42,1,73.39,4,2.0840,1.6060
2022,1,22,22,30,10.9,49,39,115,15,15,0,84.81,3.8000000000000003,0.0000,0.0000
2022,1,22,23,30,10.100000000000001,0,0,0,0,0,0,97.25,3.5,0.0000,0.0000
2022,1,23,0,30,9.4,0,0,0,0,0,0,110.02,3.2,0.0000,0.0000
2022,1,23,1,30,8.9,0,0,0,0,0,0,123.08,3.1,0.0000,0.0000
2022,1,23,2,30,8.3,0,0,0,0,0,0,136.29,3.1,0.0000,0.0000
2022,1,23,3,30,7.800000000000001,0,0,0,0,0,0,149.46,3.3000000000000003,0.0000,0.0000
2022,1,23,4,30,7.300000000000001,0,0,0,0,0,0,162.14000000000001,3.5,0.0000,0.0000
2022,1,23,5,30,6.9,0,0,0,0,0,0,171.17000000000002,3.5,0.0000,0.0000
2022,1,23,6,30,6.6000000000000005,0,0,0,0,0,0,165.43,3.4000000000000004,0.0000,0.0000
2022,1,23,7,30,6.4,0,0,0,0,0,0,153.16,3.4000000000000004,0.0000,0.0000
2022,1,23,8,30,6.300000000000001,0,0,0,0,0,0,140.05,3.3000000000000003,0.0000,0.0000
2022,1,23,9,30,6.300000000000001,0,0,0,0,0,0,126.82000000000001,3.3000000000000003,0.0000,0.0000
2022,1,23,10,30,6.4,0,0,0,0,0,0,113.69,3.3000000000000003,0.0000,0.0000
2022,1,23,11,30,6.4,0,0,0,0,0,0,100.81,3.3000000000000003,0.0000,0.0000
2022,1,23,12,30,6.800000000000001,23,19,105,19,23,105,88.03,3.4000000000000004,0.0000,0.0000
2022,1,23,13,30,7.800000000000001,200,70,554,70,200,554,76.47,3.4000000000000004,9.6633,7.4063
2022,1,23,14,30,9.4,403,92,758,72,104,78,65.75,3.2,5.5160,4.2907
2022,1,23,15,30,11.200000000000001,572,104,852,98,98,0,56.68,3.1,5.5011,4.3036
2022,1,23,16,30,12.9,691,105,915,120,120,0,50.21,3.1,6.9271,5.4318
2022,1,23,17,30,14.100000000000001,742,101,948,120,120,0,47.42,3.3000000000000003,6.9947,5.4889
2022,1,23,18,30,14.700000000000001,722,93,958,139,139,0,48.96,3.6,8.0601,6.3224
2022,1,23,19,30,14.5,632,83,944,140,140,0,54.46,3.8000000000000003,7.9421,6.2190
2022,1,23,20,30,13.600000000000001,479,72,893,136,136,1,62.88,3.8000000000000003,7.3634,5.7407
2022,1,23,21,30,11.700000000000001,282,57,779,99,100,3,73.19,3.2,4.9711,3.8321
2022,1,23,22,30,9,74,32,452,32,74,452,84.63,2.3000000000000003,0.0000,0.0000
2022,1,23,23,30,7.1000000000000005,0,0,0,0,0,0,97.09,1.8,0.0000,0.0000
2022,1,24,0,30,6,0,0,0,0,0,0,109.87,1.5,0.0000,0.0000
2022,1,24,1,30,5,0,0,0,0,0,0,122.94,1.3,0.0000,0.0000
2022,1,24,2,30,4.3,0,0,0,0,0,0,136.15,1.2000000000000002,0.0000,0.0000
2022,1,24,3,30,3.7,0,0,0,0,0,0,149.32,1.3,0.0000,0.0000
2022,1,24,4,30,3.2,0,0,0,0,0,0,161.96,1.3,0.0000,0.0000
2022,1,24,5,30,2.8000000000000003,0,0,0,0,0,0,170.92000000000002,1.2000000000000002,0.0000,0.0000
2022,1,24,6,30,2.4000000000000004,0,0,0,0,0,0,165.33,1.1,0.0000,0.0000
2022,1,24,7,30,2.2,0,0,0,0,0,0,153.12,1.2000000000000002,0.0000,0.0000
2022,1,24,8,30,2.1,0,0,0,0,0,0,140.02,1.2000000000000002,0.0000,0.0000
2022,1,24,9,30,2.3000000000000003,0,0,0,0,0,0,126.79,1.2000000000000002,0.0000,0.0000
2022,1,24,10,30,2.6,0,0,0,0,0,0,113.65,1.4000000000000001,0.0000,0.0000
2022,1,24,11,30,3,0,0,0,0,0,0,100.76,1.6,0.0000,0.0000
2022,1,24,12,30,4.1000000000000005,27,20,198,20,27,194,87.97,1.6,0.0000,0.0000
2022,1,24,13,30,6.7,223,56,710,61,217,663,76.38,1.7000000000000002,10.4918,8.0426
2022,1,24,14,30,10.3,436,66,896,90,411,778,65.63,2,21.8187,16.9740
2022,1,24,15,30,13.3,611,73,976,79,606,956,56.52,2.1,34.0440,26.6354
2022,1,24,16,30,15.200000000000001,727,76,1012,76,727,1012,50,1.9000000000000001,41.9991,32.9351
2022,1,24,17,30,16.7,768,77,1016,96,754,968,47.18,1.8,43.9842,34.5173
2022,1,24,18,30,17.6,738,78,1000,153,677,794,48.71,1.9000000000000001,39.2909,30.8223
2022,1,24,19,30,17.900000000000002,638,74,964,227,474,423,54.22,2,26.9188,21.0803
2022,1,24,20,30,17.3,479,67,896,102,454,767,62.660000000000004,2,24.6168,19.1949
2022,1,24,21,30,15.200000000000001,279,56,763,98,254,533,73,1.4000000000000001,12.6489,9.7536
